kdnr;geschlecht;firmenname;nachname;vorname;strasse;hausnr;zusatz;plz;ort;vorwahl;telefon;email;url;branche;beruf
"1000000114";"-";"elektro-union";"Zitzmann";"Haug";"Birkhahnweg.";"9";"";"93326";"Abensberg, Hallertau";"09443";"835461";"Zitzmann.Ha@onlinehome.de";"http://www.Zitzmann_Ha.de";"Gynäkologische Geräte";""
"1000000115";"F";"Reformhaus M.Wiessner";"Jonischeit";"Leopoldine";"Rudolf-Diesel-Str.";"3";"b";"93326";"Abensberg, Hallertau";"09443";"624689";"Jonischeit.Le@gmx.de";"http://www.Jonischeit_Le.de";"Hygieneinstitute";""
"1000000116";"F";"Küchenmarkt";"Pimpl";"Ann-Kathrin";"Hopfenbachtalgruppe";"";"";"93326";"Abensberg, Hallertau";"09443";"464457";"Pimpl.An@yahoo.com";"http://www.Pimpl_An.de";"Sexartikel";""
"1000000117";"M";"US Shop";"Schanz";"Ekkard";"Oskar-Schlitter-Ring";"10";"";"93326";"Abensberg, Hallertau";"09443";"700194";"Schanz.Ek@gmail.com";"http://www.Schanz_Ek.de";"Registratureinrichtung";""
"1000000118";"-";"Blumenhaus Möller";"Austel";"Eleonore";"Mitterhörlbach";"19";"";"93326";"Abensberg, Hallertau";"09443";"898555";"Austel.El@yahoo.com";"http://www.Austel_El.de";"Dachbaustoffe";""
"1000000119";"F";"AAC Sigg";"Kefer";"Berta";"Hofmark";"41";"";"93326";"Abensberg, Hallertau";"09443";"36945";"Kefer.Be@t-online.de";"http://www.Kefer_Be.de";"Krebsvorsorgeinstitute";""
"1000000120";"M";"Dagmar's Styling Room";"Ponetsmüller";"Joschka";"An den Sandwellen";"58";"";"93326";"Abensberg, Hallertau";"09443";"310893";"Ponetsmüller.Jo@gmx.de";"http://www.Ponetsmüller_Jo.de";"Blockheizkraftwerke";""
"1000000121";"-";"Blume & Gestaltung";"Beßler";"Arved";"Am Bahndamm";"20";"";"93326";"Abensberg, Hallertau";"09443";"314400";"Beßler.Ar@gmx.de";"http://www.Beßler_Ar.de";"Formgestaltung";""
"1000000122";"F";"Juwelier Stahl";"Eich";"Hedwig";"Cabriniheim";"";"";"93326";"Abensberg, Hallertau";"09443";"109855";"Eich.He@gmx.de";"http://www.Eich_He.de";"Architekturpräsentation";""
"1000000123";"M";"Weingut Bistro Molitor";"Kleber";"Wenzel";"Kirchplatz.";"4";"c";"93326";"Abensberg, Hallertau";"09443";"639044";"Kleber.We@yahoo.com";"http://www.Kleber_We.de";"Kugelschreiber";""
"1000000124";"M";"Streit Buchhandlung";"Rochholz";"Leo";"Gaden";"13";"b";"93326";"Abensberg, Hallertau";"09443";"959642";"Rochholz.Le@onlinehome.de";"http://www.Rochholz_Le.de";"Ökologische Bausysteme";""
"1000000125";"-";"Droste";"Schreiber";"Asta";"Gerhardingerstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"88537";"Schreiber.As@onlinehome.de";"http://www.Schreiber_As.de";"Galvanisierung";""
"1000000126";"F";"Metzgerei Volkert";"Berndl";"Hella";"Gut";"1";"";"93326";"Abensberg, Hallertau";"09443";"844380";"Berndl.He@onlinehome.de";"http://www.Berndl_He.de";"Gaststätten: Anatolische Küche";""
"1000000127";"M";"Marjan";"Mayr";"Friedmar";"Adlerstr.";"95";"";"93326";"Abensberg, Hallertau";"09443";"37229";"Mayr.Fr@gmail.com";"http://www.Mayr_Fr.de";"Heimwerkermärkte";""
"1000000128";"F";"Friseur im Loretto";"Heese";"Siegfriede";"Auerhahnweg";"9";"b";"93326";"Abensberg, Hallertau";"09443";"850519";"Heese.Si@onlinehome.de";"http://www.Heese_Si.de";"Unternehmensmakler";""
"1000000129";"-";"Kirsten";"Grünberger";"Theofried";"Walterfingerstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"455615";"Grünberger.Th@gmail.com";"http://www.Grünberger_Th.de";"Baubeschläge";""
"1000000130";"F";"Rohde & Ahlers";"Zeman";"Nancy";"Sandharlanden Hochbehälter";"";"";"93326";"Abensberg, Hallertau";"09443";"733507";"Zeman.Na@onlinehome.de";"http://www.Zeman_Na.de";"Ingenieurbüros f. Wasserbau";""
"1000000131";"-";"Zucker";"Busl";"Magdalena";"Zum Galgenberg";"";"";"93326";"Abensberg, Hallertau";"09443";"724914";"Busl.Ma@gmx.de";"http://www.Busl_Ma.de";"Waschmittelautomaten";""
"1000000132";"F";"MAHAG Kundeneingang Werkstatt";"Laskowski";"Francesca";"Steinweg";"1";"b";"93326";"Abensberg, Hallertau";"09443";"966785";"Laskowski.Fr@gmail.com";"http://www.Laskowski_Fr.de";"Sachverständige f. Flachdächer";""
"1000000133";"-";"Lindas Getränkelädle";"Ratschke";"Hannegret";"An den Sandwellen";"37";"a";"93326";"Abensberg, Hallertau";"09443";"146308";"Ratschke.Ha@gmx.de";"http://www.Ratschke_Ha.de";"Rohrbruchservice";""
"1000000134";"-";"Antiquitäten Löblein";"Tuscher";"Hildburga";"Herzogstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"954505";"Tuscher.Hi@yahoo.com";"http://www.Tuscher_Hi.de";"Ärzte: Computertomographie";""
"1000000135";"F";"Huster Getränke";"Schröter";"Olga";"Preysingstr.";"40";"";"93326";"Abensberg, Hallertau";"09443";"904145";"Schröter.Ol@onlinehome.de";"http://www.Schröter_Ol.de";"Fliegerschmuck";""
"1000000136";"-";"Schnitzelexpress";"Börner";"Lilo";"Schillerstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"576911";"Börner.Li@yahoo.com";"http://www.Börner_Li.de";"Datenschutz u. -sicherheit";""
"1000000137";"-";"Blütenzauber";"Innerhofer";"Willi";"Am Linderfeld";"20";"";"93326";"Abensberg, Hallertau";"09443";"770862";"Innerhofer.Wi@gmx.de";"http://www.Innerhofer_Wi.de";"Kehrmaschinen";""
"1000000138";"M";"Lotto Toto";"Adang";"Eberhard";"Kreuzeck";"6";"";"93326";"Abensberg, Hallertau";"09443";"74486";"Adang.Eb@gmx.de";"http://www.Adang_Eb.de";"Incentives";""
"1000000139";"F";"Strauß Innovation";"Maltsev";"Friedlind";"Waldstr.";"18";"";"93326";"Abensberg, Hallertau";"09443";"175906";"Maltsev.Fr@gmx.de";"http://www.Maltsev_Fr.de";"Motorgeräte";""
"1000000140";"-";"Getränke Vendel";"Kutscher";"Milli";"Vitusplatz";"3";"";"93326";"Abensberg, Hallertau";"09443";"91885";"Kutscher.Mi@onlinehome.de";"http://www.Kutscher_Mi.de";"Bohrkronen für Kernbohrarbeiten";""
"1000000141";"-";"Burger (im EDEKA)";"Eigenstetter";"Inge";"Birkenstr.";"16";"c";"93326";"Abensberg, Hallertau";"09443";"503465";"Eigenstetter.In@web.de";"http://www.Eigenstetter_In.de";"Eventbau";""
"1000000142";"-";"Bobrink";"Janitzek";"Irmhild";"Am Galgenberg";"24";"b";"93326";"Abensberg, Hallertau";"09443";"616991";"Janitzek.Ir@t-online.de";"http://www.Janitzek_Ir.de";"Messezimmervermittlung";""
"1000000143";"-";"Gabler";"Gangl";"Martine";"Seeweg";"21";"";"93326";"Abensberg, Hallertau";"09443";"115326";"Gangl.Ma@gmx.de";"http://www.Gangl_Ma.de";"Tee";""
"1000000144";"F";"Ralannika";"Aberger";"Schwanhild";"Bergstr.";"23";"";"93326";"Abensberg, Hallertau";"09443";"162390";"Aberger.Sc@gmx.de";"http://www.Aberger_Sc.de";"Autofelle";""
"1000000145";"-";"Dorfbäckerei Weber";"Stahl";"Harry";"Arnhelmstr.";"12";"c";"93326";"Abensberg, Hallertau";"09443";"230068";"Stahl.Ha@gmail.com";"http://www.Stahl_Ha.de";"Büroentsorgung";""
"1000000146";"F";"Ingrisch CarService";"Hinz";"Sandra";"Hornsteinweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"31979";"Hinz.Sa@gmail.com";"http://www.Hinz_Sa.de";"Barackenbau";""
"1000000147";"M";"Floristik Salzmann";"Dickmann";"Pirmin";"Hopfenstr.";"16";"c";"93326";"Abensberg, Hallertau";"09443";"451334";"Dickmann.Pi@yahoo.com";"http://www.Dickmann_Pi.de";"EDV-Beratung";""
"1000000148";"M";"Kanki Obst und Gemüsehaus";"Osbelt";"Raimond";"Degenhardstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"931995";"Osbelt.Ra@gmx.de";"http://www.Osbelt_Ra.de";"Sachverständige f. Malerei (Europäische Malerei)";""
"1000000149";"F";"Opel Werkstatt";"Schorn";"Heide";"Maststall";"";"";"93326";"Abensberg, Hallertau";"09443";"149900";"Schorn.He@t-online.de";"http://www.Schorn_He.de";"Lichtkuppeln";""
"1000000150";"-";"Bäckerei Hilz";"Gerhards";"Katerina";"Industriestr.";"11";"";"93326";"Abensberg, Hallertau";"09443";"477607";"Gerhards.Ka@gmail.com";"http://www.Gerhards_Ka.de";"Veranstaltungsausstattung";""
"1000000151";"F";"Licht Kraus";"Chalus";"Christiana";"Haslangstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"627077";"Chalus.Ch@gmx.de";"http://www.Chalus_Ch.de";"Lineartechnik";""
"1000000152";"M";"Promarkt";"Angermann";"Erhart";"Fichtenweg";"12";"";"93326";"Abensberg, Hallertau";"09443";"52569";"Angermann.Er@web.de";"http://www.Angermann_Er.de";"Hebammen";""
"1000000153";"M";"Tankstelle Grunow";"Kloß";"Tim";"Öxlau";"3";"";"93326";"Abensberg, Hallertau";"09443";"778642";"Kloß.Ti@gmx.de";"http://www.Kloß_Ti.de";"Gutachter f. Kfz";""
"1000000154";"F";"Optik Geisler";"Steinert";"Kristina";"Wiesenweg";"1";"";"93326";"Abensberg, Hallertau";"09443";"659878";"Steinert.Kr@gmail.com";"http://www.Steinert_Kr.de";"Schmerztherapie";""
"1000000155";"M";"Fliesen Wenicke";"Bergsteiner";"Maik";"Graf-von-Taufkirchen-Str.";"11";"";"93326";"Abensberg, Hallertau";"09443";"139173";"Bergsteiner.Ma@web.de";"http://www.Bergsteiner_Ma.de";"Kindergartenbedarf";""
"1000000156";"M";"ceyda";"Bechtold";"Leo";"Arnhelmstr.";"27";"";"93326";"Abensberg, Hallertau";"09443";"583958";"Bechtold.Le@gmail.com";"http://www.Bechtold_Le.de";"Buchführung";""
"1000000157";"M";"MixMarkt";"Golubets";"Ascan";"Am Eichenbuckel";"5";"";"93326";"Abensberg, Hallertau";"09443";"640707";"Golubets.As@gmail.com";"http://www.Golubets_As.de";"Kühl- u. Tiefkühlzellen";""
"1000000158";"M";"Gebrüder Seubert GmbH Autodienst";"Hug";"Theodor";"Johann-Zimmermann-Str.";"23";"";"93326";"Abensberg, Hallertau";"09443";"607249";"Hug.Th@onlinehome.de";"http://www.Hug_Th.de";"Hotels: München-Südost";""
"1000000159";"F";"Engel's Spezialitäten";"Alcubilla";"Hildburga";"Pöglstr.";"18";"";"93326";"Abensberg, Hallertau";"09443";"917785";"Alcubilla.Hi@gmail.com";"http://www.Alcubilla_Hi.de";"Musiktheater";""
"1000000160";"M";"Optik Jansen";"Spannring";"Hellmut";"Rebhuhnstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"133111";"Spannring.He@gmx.de";"http://www.Spannring_He.de";"Nahrungsergänzungsmittel";""
"1000000161";"-";"Coiffeur Schnipp schnapp";"Obermeier";"Silvio";"Waldstadion";"1";"";"93326";"Abensberg, Hallertau";"09443";"701577";"Obermeier.Si@t-online.de";"http://www.Obermeier_Si.de";"Zigaretten";""
"1000000162";"-";"Italienischer Feinkostladen";"Czuday";"Friedeburg";"Pfarrer-Adam-Rottler-Str.";"7";"";"93326";"Abensberg, Hallertau";"09443";"388473";"Czuday.Fr@gmx.de";"http://www.Czuday_Fr.de";"Lüftungsinstallationen";""
"1000000163";"M";"Koralle";"Meindl";"Til";"Wallfahrtskirche Allersd";"";"";"93326";"Abensberg, Hallertau";"09443";"623537";"Meindl.Ti@gmail.com";"http://www.Meindl_Ti.de";"Rechtsanwälte: Deutsch-italienisches Immobilienrecht (Schwerpunkt)";""
"1000000164";"F";"Nelles Bäckerei, Filiale 7 (Sechtem)";"Haak";"Leonore";"Peter-Rosegger-Str.";"5";"";"93326";"Abensberg, Hallertau";"09443";"418273";"Haak.Le@gmail.com";"http://www.Haak_Le.de";"Kellerschachtabdeckungen";""
"1000000165";"F";"Helm Automobile";"Jehle";"Gitta";"Braunmühleinkaufszentrum";"";"";"93326";"Abensberg, Hallertau";"09443";"658183";"Jehle.Gi@gmail.com";"http://www.Jehle_Gi.de";"Kinderschuhe";""
"1000000166";"M";"PC for you";"Kenno";"Degenhardt";"Am Sommerkeller";"21";"b";"93326";"Abensberg, Hallertau";"09443";"579035";"Kenno.De@yahoo.com";"http://www.Kenno_De.de";"Straßenbeleuchtung";""
"1000000167";"F";"Fleischerei Heine";"Renate";"Ernstine";"Lehen";"1";"";"93326";"Abensberg, Hallertau";"09443";"948860";"Renate.Er@web.de";"http://www.Renate_Er.de";"Rechtsanwälte: Spanisches Grundstücks- u. Erbrecht (Schwerpunkt)";""
"1000000168";"-";"Conta";"Rathmann";"Wenzel";"Aumühlstr.";"52";"";"93326";"Abensberg, Hallertau";"09443";"230643";"Rathmann.We@yahoo.com";"http://www.Rathmann_We.de";"Videospiele";""
"1000000169";"-";"Salon Chic";"Magdans";"Godelind";"Frönaustr.";"";"";"93326";"Abensberg, Hallertau";"09443";"543380";"Magdans.Go@onlinehome.de";"http://www.Magdans_Go.de";"Geschenkeservice";""
"1000000170";"-";"Dirnismaning 55";"Gabel";"Heiderich";"Straubinger Str.";"";"";"93326";"Abensberg, Hallertau";"09443";"285265";"Gabel.He@onlinehome.de";"http://www.Gabel_He.de";"Optische Koordinatenmesstechnik und Nummerische Messysteme";""
"1000000171";"F";"AXA-Center";"Cinar";"Godelind";"Kleedorfer Str.";"14";"b";"93326";"Abensberg, Hallertau";"09443";"20569";"Cinar.Go@web.de";"http://www.Cinar_Go.de";"Flaschen";""
"1000000172";"M";"EDEKA Aktiv Markt-Krawczyk";"Eibensteiner";"Reinar";"Silvanerstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"616629";"Eibensteiner.Re@web.de";"http://www.Eibensteiner_Re.de";"Sonnenenergie";""
"1000000173";"M";"Münzinger";"Leeb";"Karlhans";"Arnhofener Weg";"22";"";"93326";"Abensberg, Hallertau";"09443";"388360";"Leeb.Ka@gmx.de";"http://www.Leeb_Ka.de";"Trödelhallen";""
"1000000174";"-";"Helma Scheverling";"Krätschmer";"Jeanett";"Schillerstr.";"13";"";"93326";"Abensberg, Hallertau";"09443";"597353";"Krätschmer.Je@gmx.de";"http://www.Krätschmer_Je.de";"Einkaufsagenturen";""
"1000000175";"-";"Buchladen am Freiheitsplatz";"Politidis";"Christhilde";"Festplatz";"";"";"93326";"Abensberg, Hallertau";"09443";"86090";"Politidis.Ch@t-online.de";"http://www.Politidis_Ch.de";"Löschwasserrückhaltesysteme";""
"1000000176";"M";"Kattenberg";"Kürschner";"Adelbert";"Am Wasserwerk";"27";"";"93326";"Abensberg, Hallertau";"09443";"407642";"Kürschner.Ad@web.de";"http://www.Kürschner_Ad.de";"Holzwerkstoffe";""
"1000000177";"F";"Uwe's Bernstein";"Siefert";"Armgard";"Regensburger Str.";"";"";"93326";"Abensberg, Hallertau";"09443";"787171";"Siefert.Ar@yahoo.com";"http://www.Siefert_Ar.de";"Parfümeriewaren";""
"1000000178";"-";"Triffterer";"Ewert";"Gerdhilde";"Hinterer Steinberg";"24";"";"93326";"Abensberg, Hallertau";"09443";"199137";"Ewert.Ge@onlinehome.de";"http://www.Ewert_Ge.de";"Versandhandel";""
"1000000179";"F";"Friseurstudio Waltraud";"Stasi";"Dela";"Am Freibad";"";"";"93326";"Abensberg, Hallertau";"09443";"161597";"Stasi.De@web.de";"http://www.Stasi_De.de";"Visualisierung";""
"1000000180";"-";"Tabakwaren, Zeitschriften";"Arber";"Marian";"Abensstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"2291";"Arber.Ma@yahoo.com";"http://www.Arber_Ma.de";"Automarkt Oberbayern, RENAULT";""
"1000000181";"M";"Radl-Spaß";"Thäter";"Gregor";"Am Seeacker";"3";"b";"93326";"Abensberg, Hallertau";"09443";"875419";"Thäter.Gr@gmail.com";"http://www.Thäter_Gr.de";"Sachverständige f. Tischlerhandwerk";""
"1000000182";"F";"Ebeling + Schmid GmbH";"Ebeling";"Gerburg";"Unterhörlbach";"7";"";"93326";"Abensberg, Hallertau";"09443";"644980";"Ebeling.Ge@web.de";"http://www.Ebeling_Ge.de";"Hotels: Neuhausen";""
"1000000183";"M";"Werkstattzentum";"End";"Woldemar";"B16 Abfahrt b. Freibadweg";"";"";"93326";"Abensberg, Hallertau";"09443";"408739";"End.Wo@yahoo.com";"http://www.End_Wo.de";"Hotels: Putzbrunn";""
"1000000184";"F";"TEMEKA Test- Mess- und Kalibriertechnik";"Vondruska";"Elfy";"Waldstr.";"27";"";"93326";"Abensberg, Hallertau";"09443";"933520";"Vondruska.El@onlinehome.de";"http://www.Vondruska_El.de";"Rechtsanwälte: Kündigungsschutzrecht (Schwerpunkt)";""
"1000000185";"-";"KFZ Griem";"Englhuber";"Diethmar";"Schloßwiese";"24";"";"93326";"Abensberg, Hallertau";"09443";"802381";"Englhuber.Di@yahoo.com";"http://www.Englhuber_Di.de";"Packbänder";""
"1000000186";"-";"Maxi Markt";"Birkmann";"Ingmar";"Abensberger Weg";"4";"";"93326";"Abensberg, Hallertau";"09443";"319383";"Birkmann.In@onlinehome.de";"http://www.Birkmann_In.de";"Presse- u. Öffentlichkeitsarbeit";""
"1000000187";"F";"\"einfach blumig\" Inh. Katrin Schimmel";"Erny";"Albertine";"Falkenstr.";"13";"";"93326";"Abensberg, Hallertau";"09443";"249931";"Erny.Al@web.de";"http://www.Erny_Al.de";"Modewaren";""
"1000000188";"F";"Ch. Lipp";"Seifried";"Rosamarie";"Schwaighausener Str.";"12";"";"93326";"Abensberg, Hallertau";"09443";"18104";"Seifried.Ro@yahoo.com";"http://www.Seifried_Ro.de";"Kundendienste, Garagen- u. Industrietore";""
"1000000189";"-";"Reisebüro am Dom";"Papke";"Stefani";"Straubinger Str. Edeka";"";"";"93326";"Abensberg, Hallertau";"09443";"940393";"Papke.St@gmail.com";"http://www.Papke_St.de";"Rechtsanwälte: Kindergeldrecht (Schwerpunkt)";""
"1000000190";"F";"Frisör Brose";"Bänsch";"Trautlinde";"Sandharlandener Weg";"2";"";"93326";"Abensberg, Hallertau";"09443";"285295";"Bänsch.Tr@t-online.de";"http://www.Bänsch_Tr.de";"Gebäudetrocknung";""
"1000000191";"F";"Carclean Rostock";"Zeh";"Dana";"Moststr.";"25";"";"93326";"Abensberg, Hallertau";"09443";"310631";"Zeh.Da@web.de";"http://www.Zeh_Da.de";"Trauerbegleitung";""
"1000000192";"M";"Münchs Backstube";"Gärtner";"Berthold";"Kreisstr.KEH 7/Waldstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"435783";"Gärtner.Be@gmx.de";"http://www.Gärtner_Be.de";"Tauchmedizin";""
"1000000193";"M";"Beermann Optik";"Simeth";"Tiemo";"Staubinger Str.";"3";"";"93326";"Abensberg, Hallertau";"09443";"394386";"Simeth.Ti@onlinehome.de";"http://www.Simeth_Ti.de";"Kfz-Reparaturen";""
"1000000194";"M";"Fahrradhaus Scholz";"Gmeinwieser";"Steffen";"Sandharlanden Hochbehälter";"";"";"93326";"Abensberg, Hallertau";"09443";"743257";"Gmeinwieser.St@gmail.com";"http://www.Gmeinwieser_St.de";"Münzen";""
"1000000195";"F";"Landschlachterei Nerjes";"Sprügel";"Rommy";"Stadtplatz";"9";"a";"93326";"Abensberg, Hallertau";"09443";"420495";"Sprügel.Ro@yahoo.com";"http://www.Sprügel_Ro.de";"Gaststätten: Vinothek";""
"1000000196";"-";"Mein Friseur";"Obermeyer";"Rosa";"Regensburger-Tor-Platz";"7";"";"93326";"Abensberg, Hallertau";"09443";"53452";"Obermeyer.Ro@gmx.de";"http://www.Obermeyer_Ro.de";"Baggervermietung";""
"1000000197";"-";"Synagogenplatz";"Disch";"Hildrun";"Wochenendhaus";"";"";"93326";"Abensberg, Hallertau";"09443";"206213";"Disch.Hi@t-online.de";"http://www.Disch_Hi.de";"Betonböden";""
"1000000198";"M";"Bauteilbörse";"Ratzkowski";"Irmfried";"Pumpwerk Pullach";"";"";"93326";"Abensberg, Hallertau";"09443";"493712";"Ratzkowski.Ir@web.de";"http://www.Ratzkowski_Ir.de";"Jugendheime u. -herbergen";""
"1000000199";"F";"Griesbeck Zweiräder";"Brauner";"Klarissa";"Alte Hopfenstr.";"1";"";"93326";"Abensberg, Hallertau";"09443";"554930";"Brauner.Kl@gmx.de";"http://www.Brauner_Kl.de";"Tiefgaragensanierung";""
"1000000200";"F";"Liller";"Yilmazel";"Gitte";"Karmelitenplatz";"9";"";"93326";"Abensberg, Hallertau";"09443";"110288";"Yilmazel.Gi@onlinehome.de";"http://www.Yilmazel_Gi.de";"Rost- u. Korrosionsschutz";""
"1000000201";"F";"Autowerkstatt B.Dahlmann";"Kriechmair";"Gesche";"Gillamoos";"";"";"93326";"Abensberg, Hallertau";"09443";"347179";"Kriechmair.Ge@onlinehome.de";"http://www.Kriechmair_Ge.de";"Kohlensäure";""
"1000000202";"-";"Friseursalon Vogginger";"Wohlrab";"Wladislaus";"Eisenmeierstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"988148";"Wohlrab.Wl@web.de";"http://www.Wohlrab_Wl.de";"Elektrische Regel- u. Steuereinrichtung";""
"1000000203";"F";"Arz und Söhne";"Spieler";"Sigune";"Am Schlott";"";"";"93326";"Abensberg, Hallertau";"09443";"726435";"Spieler.Si@yahoo.com";"http://www.Spieler_Si.de";"Schwimmbaddecken";""
"1000000204";"M";"Haarstudio maja";"Kostka";"Leopold";"Am Bahnhof";"";"";"93326";"Abensberg, Hallertau";"09443";"995709";"Kostka.Le@t-online.de";"http://www.Kostka_Le.de";"Gaststätten: Amerikanische Küche";""
"1000000205";"-";"Gebr. Mönninghoff GmbH Holzfachhandel";"Reß";"Heidy";"Richtstättstr.";"7";"";"93326";"Abensberg, Hallertau";"09443";"124349";"Reß.He@gmx.de";"http://www.Reß_He.de";"Ofenrohre";""
"1000000206";"F";"Frohnhauser Bäcker";"Storf";"Lenore";"Kellnauweg";"8";"";"93326";"Abensberg, Hallertau";"09443";"40157";"Storf.Le@t-online.de";"http://www.Storf_Le.de";"Netze";""
"1000000207";"F";"Stockmann";"Jansen";"Rosemie";"Fasanenstr.";"14";"";"93326";"Abensberg, Hallertau";"09443";"490332";"Jansen.Ro@t-online.de";"http://www.Jansen_Ro.de";"Rechtsanwälte: Einkommenssteuerrecht (Schwerpunkt)";""
"1000000208";"-";"Galerie Gärtner";"Bernecker";"Herald";"Abensberg";"1";"";"93326";"Abensberg, Hallertau";"09443";"184865";"Bernecker.He@yahoo.com";"http://www.Bernecker_He.de";"Schadstoffsanierungen";""
"1000000209";"F";"Bremer Comic Mafia";"Atzenhofer";"Notburga";"Steinbruch";"1";"";"93326";"Abensberg, Hallertau";"09443";"660035";"Atzenhofer.No@yahoo.com";"http://www.Atzenhofer_No.de";"Ärzte: Naturheilverfahren";""
"1000000210";"F";"Mercedes Söhner";"Klinkow";"Natali";"Spargelweg";"28";"";"93326";"Abensberg, Hallertau";"09443";"990015";"Klinkow.Na@gmx.de";"http://www.Klinkow_Na.de";"Bioläden";""
"1000000211";"F";"Optik Osterwald";"Possmann";"Christfriede";"Zum Roten Peter";"8";"";"93326";"Abensberg, Hallertau";"09443";"630283";"Possmann.Ch@t-online.de";"http://www.Possmann_Ch.de";"Floßfahrten";""
"1000000212";"M";"Brille 49";"Behr";"Isfried";"Buchhof";"1";"";"93326";"Abensberg, Hallertau";"09443";"285186";"Behr.Is@web.de";"http://www.Behr_Is.de";"Sachverständige f. Unternehmensberatung";""
"1000000213";"-";"Bauernhof am Mechtenberg";"Zell";"Betty";"Osterriedergasse";"7";"";"93326";"Abensberg, Hallertau";"09443";"556937";"Zell.Be@yahoo.com";"http://www.Zell_Be.de";"Heizungs- u. Lüftungsbedarf";""
"1000000214";"M";"EDEKA - City Supermarket";"Kraft";"Ingo";"Kreisstr.KEH 7/Waldstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"339863";"Kraft.In@gmail.com";"http://www.Kraft_In.de";"Kunstgießereien";""
"1000000215";"F";"Schmid Schuh- und Schlüsseldienst";"Mayringer";"Lydia";"Arnhofen";"80";"";"93326";"Abensberg, Hallertau";"09443";"647357";"Mayringer.Ly@gmx.de";"http://www.Mayringer_Ly.de";"Automarkt Oberbayern, HYUNDAI";""
"1000000216";"M";"Steffen Westrich";"Ullherr";"Kord";"Kirchenweg";"6";"";"93326";"Abensberg, Hallertau";"09443";"919142";"Ullherr.Ko@gmx.de";"http://www.Ullherr_Ko.de";"Druckluftsteuerungen";""
"1000000217";"-";"Haarstudio M. Gießler";"Jakel";"Theobald";"Rieslingstr.";"27";"a";"93326";"Abensberg, Hallertau";"09443";"270122";"Jakel.Th@yahoo.com";"http://www.Jakel_Th.de";"Wasseranalytik";""
"1000000218";"F";"Wein Schäfer Delikatessen";"Zambureck";"Elselore";"Sandstr.";"13";"";"93326";"Abensberg, Hallertau";"09443";"84511";"Zambureck.El@web.de";"http://www.Zambureck_El.de";"Baustoffe, historische";""
